subject,condition,trial,targetx,targety,targetang,rotationval,cursorendpointy,cursorendpointx,conditionnumber,pathlength,movementduration,cursorobstaclexy,maxdev_cm,maxdev_angle,maxdev_x,max_y_peakvel,AUC,RMSExy,angmaxvel,block3,block5,block10,rotgroup
pb0514,train_CCW,48,-3.109090909,11.61818182,105,-1,11.63395978,0.683599969,3,13.02932917,511.4493779,2.123288236,2.610373964,-56.10667103,7.730850004,1.940316012,22.83979896,1.636760965,28.89528232,16,9,4,2
pb0514,train_CCW,49,3.109090909,11.61818182,75,-1,11.75811251,0.332089619,3,15.49281657,624.979413,3.991286183,4.117284919,-67.09029395,5.346248427,4.083433153,36.22283482,2.207614459,40.79158868,16,9,4,2
pb0514,train_CCW,50,0,12,90,-1,11.87416741,0.236552314,3,13.53019173,984,2.83942715,3.00749637,-62.10068583,5.762558837,2.232271628,23.05368148,1.543313514,37.79553106,16,10,5,2
pb0514,train_CCW,51,-3.109090909,11.61818182,105,-1,11.56513818,0.012806685,3,12.6421118,282.6678906,2.126585793,2.323284426,-52.92029019,5.851720288,2.303121481,18.61013627,1.392882501,23.77213788,17,10,5,2
pb0514,train_CCW,52,6,10.41818182,60,-1,12.1172221,0.041564191,3,19.65752987,1018.446249,5.586932423,5.586932423,-68.05423505,4.423735858,5.582600022,58.16918822,2.958837455,47.58204104,17,10,5,2
pb0514,train_CCW,53,3.109090909,11.61818182,75,-1,12.08325888,0.146696655,3,16.48781226,684,4.571331829,4.571331829,-57.29801895,4.223978388,4.281397665,36.46302766,2.305803389,35.90345927,17,10,5,2
pb0514,train_CCW,54,-6,10.41818182,120,-1,11.90355084,0.199631402,3,13.2708159,1004,1.784195838,1.839257107,-39.85618877,5.091259399,1.506133892,11.70977461,0.81991805,25.05944001,18,10,5,2
pb0514,train_CCW,55,6,10.41818182,60,-1,11.54214663,-0.058700572,3,23.25575794,1204,7.422599625,7.739628879,-65.17460153,5.496142595,5.671509588,77.65394396,4.699017657,73.01652834,18,11,5,2
pb0514,train_CCW,56,3.109090909,11.61818182,75,-1,11.73402285,1.106078254,3,15.60011901,535.6116023,4.238538691,4.597076,-69.74626802,6.548614737,4.394081943,42.75010743,2.846074782,42.87994448,18,11,5,2
pb0514,train_CCW,57,0,12,90,-1,12.02943464,0.444975249,3,13.99576332,600,2.887480853,2.960900949,-60.53810401,5.329442966,2.943957108,26.72624951,1.683276617,31.86608552,19,11,5,2
pb0514,train_CCW,58,-6,10.41818182,120,-1,11.40828362,-0.389982339,3,12.23233236,473.7654812,1.516728403,1.518642737,-42.17875348,4.854558,1.482743926,11.04348655,0.746964579,15.27626977,19,11,5,2
pb0514,train_CCW,59,-3.109090909,11.61818182,105,-1,11.80869206,0.049006964,3,13.71030218,478.6956967,2.060604495,2.178324614,-54.25823844,5.82599873,2.178324614,20.30324715,1.321009431,20.5006294,19,11,5,2
pb0514,train_CCW,60,0,12,90,-1,12.39008533,-0.126036885,3,15.33039959,804,3.072779946,3.10885712,-58.8521554,5.198276145,3.10885712,29.74466552,1.789859884,30.88176171,20,12,6,2
pb0514,train_CCW,61,3.109090909,11.61818182,75,-1,11.54083419,0.145877838,3,16.30447938,814.7730467,4.182912347,4.219143074,-62.17506931,4.61796967,4.119585991,40.17609616,2.225730724,32.63581338,20,12,6,2
pb0514,train_CCW,62,6,10.41818182,60,-1,12.06092655,0.103730183,3,17.8751004,961.4362779,4.965068474,4.965068474,-71.68003651,4.464482975,4.955053823,45.90124941,2.53621367,44.96644637,20,12,6,2
pb0514,train_CCW,63,-6,10.41818182,120,-1,11.82397156,0.669262566,3,12.47748591,498.0738351,-0.022840684,1.085451441,-53.86492468,10.36842213,-0.052253095,4.306255932,0.745383925,-0.789333188,21,12,6,2
pb0514,train_CCW,64,-3.109090909,11.61818182,105,-1,12.22268542,0.388417688,3,12.87649644,520,1.304092906,2.178736688,-60.81016657,8.808760475,1.200915791,16.1951296,1.44191308,18.2588212,21,12,6,2
pb0514,train_CCW,65,3.109090909,11.61818182,75,-1,11.85535328,0.238494365,3,15.55746599,514.242422,3.983763364,3.983763364,-62.03287121,4.338121847,2.694877597,36.01446081,2.235994102,67.70664099,21,13,6,2
pb0514,train_CCW,66,0,12,90,-1,12.15864129,-0.195339713,3,14.355231,640,2.650484878,2.662429472,-61.73938374,5.029077327,2.592222906,24.21292088,1.482135199,22.7631226,22,13,6,2
pb0514,train_CCW,67,6,10.41818182,60,-1,11.72287049,0.59084611,3,16.16442645,620,4.584996892,4.682166741,-77.34633738,5.121944575,4.635952683,43.54339087,2.679605753,36.23993808,22,13,6,2
pb0514,train_CCW,68,-6,10.41818182,120,-1,11.64101262,-0.254875405,3,11.48426412,645.8524636,0.207568052,-0.319823614,-61.36386452,11.41648294,0.135468418,1.84947316,0.211101398,3.081370754,22,13,6,2
pb0514,train_CCW,69,-3.109090909,11.61818182,105,-1,12.26778211,0.003348688,3,13.55992524,661.3407283,1.883323315,1.963396525,-41.48815512,3.018122,1.632303126,14.91208194,0.98790855,15.81643338,23,13,6,2
pb0514,train_CCW,70,-3.109090909,11.61818182,105,-1,11.60036287,0.42436157,3,12.24480972,567.7448357,1.473062989,1.817048543,-61.98039697,7.981182868,1.346421578,15.23271121,1.279225752,20.53002869,23,14,7,2
pb0514,train_CCW,71,-6,10.41818182,120,-1,11.55584512,-0.095504978,3,11.78540629,500,0.8380758,0.8380758,-48.22606007,4.148917708,0.8380758,5.567371888,0.390756615,11.42000017,23,14,7,2
pb0514,train_CCW,72,3.109090909,11.61818182,75,-1,11.19771753,-0.376774434,3,17.12953492,660,3.346486406,3.349616506,-64.54766622,3.993895396,3.23891965,36.00376033,2.146261665,24.89098359,24,14,7,2
pb0514,train_CCW,73,6,10.41818182,60,-1,11.87722979,0.697914293,3,18.34061993,702.7233729,5.217652857,5.281061807,-75.19103242,5.368991571,5.03448985,51.12006563,2.890426655,57.77244517,24,14,7,2
pb0514,train_CCW,74,0,12,90,-1,12.29207281,0.218913173,3,13.93745178,632.3245191,2.308059346,3.33919903,-60.49316226,5.971234445,1.206002631,23.31504937,1.910836331,26.76152021,24,14,7,2
pb0514,train_CCW,75,-3.109090909,11.61818182,105,-1,11.62772968,0.523516725,3,12.68902925,474.7828294,2.194511181,2.291164165,-51.23362682,5.290725988,2.262994789,19.32318159,1.255192409,25.98011075,25,15,7,2
pb0514,train_CCW,76,3.109090909,11.61818182,75,-1,11.81706661,0.643083691,3,17.25752792,625.3513182,4.140778507,4.219041764,-66.27524998,5.349883205,3.649404242,41.00257065,2.353242056,22.93701865,25,15,7,2
pb0514,train_CCW,77,-6,10.41818182,120,-1,12.39373782,0.601497358,3,13.3841575,414.2144462,1.908111351,2.422580859,-42.1398271,7.638508787,1.709612792,21.7682476,1.678288784,28.82101656,25,15,7,2
pb0514,train_CCW,78,6,10.41818182,60,-1,11.98188004,0.354973207,3,17.23650329,664,3.548801318,3.578036091,86.31768893,7.299603524,3.563539006,42.09422077,2.665222001,30.43736602,26,15,7,2
pb0514,train_CCW,79,0,12,90,-1,12.21650914,0.346233682,3,13.06848396,726.9272512,2.215517227,2.419763063,-66.84369769,5.741420151,2.071848035,19.53630333,1.304004266,29.24858725,26,15,7,2
pb0514,train_CCW,80,-3.109090909,11.61818182,105,-1,12.2884257,0.401739976,3,13.26063407,659.1199264,2.444203749,2.459885982,-47.81111228,4.858883312,2.459885982,22.99512673,1.513184059,26.85152952,26,16,8,2
pb0514,train_CCW,81,-6,10.41818182,120,-1,11.57688038,0.063324643,3,12.77908119,740,2.294302901,2.303519347,-33.2188269,4.656978605,2.205710025,17.70195796,1.147514172,34.30948859,27,16,8,2
pb0514,train_CCW,82,3.109090909,11.61818182,75,-1,11.26587645,0.351265052,3,17.20571267,640,3.731905621,3.749884813,-68.42400944,5.129675573,3.749884813,39.81852518,2.272638762,36.16747321,27,16,8,2
pb0514,train_CCW,83,0,12,90,-1,11.77662244,0.440369455,3,13.20052304,648.7075375,2.636050663,2.643528435,-60.58763988,4.782618211,2.603554059,22.02586543,1.423115855,25.68874606,27,16,8,2
pb0514,train_CCW,84,6,10.41818182,60,-1,11.53020503,0.236752411,3,18.61802946,760.0439141,3.911096104,3.911096104,-78.87034611,4.540507326,3.869690534,43.78670596,2.499618157,29.4812835,28,16,8,2
pb0514,train_CCW,85,3.109090909,11.61818182,75,-1,12.43856269,0.347661419,3,14.64652572,604,3.225066344,3.250743343,-64.2487606,3.835341582,2.882226917,28.48912953,1.858091961,24.95443536,28,17,8,2
pb0514,train_CCW,86,6,10.41818182,60,-1,11.51987172,-0.060542141,3,17.87877312,911.3045141,4.039288385,4.106737322,-83.97581955,5.711453838,3.998240245,43.00626545,2.527513326,29.00133614,28,17,8,2
pb0514,train_CCW,87,-3.109090909,11.61818182,105,-1,11.49272182,0.11346222,3,12.45993083,381.3509941,1.790029373,1.987487963,-58.64443101,6.900221619,1.686298864,17.48864276,1.363316596,25.50028917,29,17,8,2
pb0514,train_CCW,88,0,12,90,-1,12.31578032,0.506630143,3,14.21014807,500,3.320643838,3.324346589,-54.11080477,4.680041413,2.848219254,28.83126134,2.052257231,21.42539948,29,17,8,2
pb0514,train_CCW,89,-6,10.41818182,120,-1,11.93402929,0.085240053,3,12.94694364,1017.203379,1.96342254,2.045314651,-37.8212633,5.153160259,1.658022325,15.75728516,1.061078597,30.81125384,29,17,8,2
pb0514,train_CCW,90,-6,10.41818182,120,-1,12.07248318,-0.145468698,3,13.39952649,609.0327794,1.76652848,1.808691194,-41.79853681,5.635637328,1.76652848,17.542936,1.25555058,22.27447911,30,18,9,2
pb0514,train_CCW,91,6,10.41818182,60,-1,11.77635286,0.267416059,3,21.45443883,670.9950269,5.733758955,5.830732561,-73.88144765,5.67047313,5.830732561,60.19571195,2.936532408,45.79831585,30,18,9,2
pb0514,train_CCW,92,3.109090909,11.61818182,75,-1,12.26785164,0.230665716,3,15.6990155,570.7978955,3.857598573,3.857598573,-62.42933366,4.253085751,3.583677468,34.39109056,2.203483584,30.07234236,30,18,9,2
pb0514,train_CCW,93,0,12,90,-1,12.0638765,0.720713528,3,14.23673978,540,3.383150248,3.397654513,-49.12079011,3.974957408,3.318016437,31.05850244,2.017556095,32.10104135,31,18,9,2
pb0514,train_CCW,94,-3.109090909,11.61818182,105,-1,11.62266087,0.14984511,3,11.99256915,320,1.510844515,1.63105062,-60.8392333,6.625862048,1.400311873,13.0979037,0.991352042,20.60913017,31,18,9,2
pb0514,train_CCW,95,3.109090909,11.61818182,75,-1,11.34279209,-0.001192168,3,16.65249791,810.9939908,3.428524928,3.436717908,-71.73971022,5.291749187,3.355599484,34.94563594,1.783605111,26.23610462,31,19,9,2
pb0514,train_CCW,96,-6,10.41818182,120,-1,11.83387136,-0.250052364,3,13.35746487,567.4088061,1.339667894,1.35951372,-40.79162252,3.986443983,1.339667894,10.78472227,0.901516917,16.19492943,32,19,9,2
pb0514,train_CCW,97,0,12,90,-1,11.7079127,0.59691865,3,13.17898811,914.1617294,2.734147865,2.857766074,-63.20857603,5.764978482,2.229561428,25.30937216,1.63765211,38.89299183,32,19,9,2
pb0514,train_CCW,98,6,10.41818182,60,-1,12.15505744,0.677536053,3,18.04932805,737.9102652,5.465361432,5.577906454,-73.28295526,5.305120453,5.244778473,56.44816418,3.198991082,34.9605372,32,19,9,2
pb0514,train_CCW,99,-3.109090909,11.61818182,105,-1,11.74712071,0.408809498,3,11.98778062,597.0892248,1.282648545,1.316448098,-53.58576243,3.416506152,1.282648545,9.480309986,0.687237762,15.8486119,33,19,9,2
pb0514,train_CCW,100,-3.109090909,11.61818182,105,-1,11.9461772,-0.207025945,3,12.20631374,198.1919243,1.052962728,1.175041088,-63.99943076,6.215246198,1.052962728,9.282227083,0.715694423,14.13338573,33,20,10,2
pb0514,train_CCW,101,3.109090909,11.61818182,75,-1,12.38362672,-0.343406084,3,16.65453477,667.9355454,2.714978232,4.030628237,-79.33146991,8.454745361,2.00224499,34.76907223,2.698756466,33.3466103,33,20,10,2
pb0514,train_CCW,102,6,10.41818182,60,-1,12.14312642,0.018902699,3,24.64401022,1051.689614,7.462315417,7.50503881,-62.40141555,4.799137687,5.636186,78.87499996,3.95835102,77.10194377,34,20,10,2
pb0514,train_CCW,103,-6,10.41818182,120,-1,12.26669177,0.032300312,3,12.79299244,1344,0.921079058,0.975096132,-50.20036439,5.798107576,0.881057766,9.81441214,0.74020537,16.13617137,34,20,10,2
pb0514,train_CCW,104,0,12,90,-1,12.44442739,0.209581839,3,17.26287235,982.1037843,4.397438697,4.462847706,-48.8300599,5.178948774,4.444654467,44.0800677,2.502773267,43.11736778,34,20,10,2
pb0514,train_CCW,105,0,12,90,-1,12.25515318,0.146077712,3,16.61705358,1147.631258,3.352747929,3.535192988,-60.85274189,6.441232882,3.416978836,36.32211737,2.092344286,22.9742833,35,21,10,2
pb0514,train_CCW,106,3.109090909,11.61818182,75,-1,12.09290089,-0.178691209,3,17.55051184,1040,4.05469913,4.102050294,-64.74352524,4.902589148,4.086310529,40.39205669,2.338019751,42.27406791,35,21,10,2
pb0514,train_CCW,107,-3.109090909,11.61818182,105,-1,12.34012422,0.112135912,3,14.1122423,807.8541103,2.72655878,2.81231638,-48.66666375,5.771646112,2.593250209,25.97655481,1.754015567,18.72369551,35,21,10,2
pb0514,train_CCW,108,6,10.41818182,60,-1,12.45932949,0.162427238,3,18.6463461,1522.457596,4.585047851,4.585047851,-71.61019834,4.108070982,4.391316748,50.02063339,2.946285061,33.4910562,36,21,10,2
pb0514,train_CCW,109,-6,10.41818182,120,-1,11.80246912,0.386768443,3,11.93730571,940,1.337002424,1.33995726,-40.45859967,3.924094964,1.246952728,9.5017936,0.734678468,13.08371939,36,21,10,2
pb0514,train_CCW,110,0,12,90,-1,12.5400797,0.321940747,3,14.71155416,469.4783269,3.391870918,3.762403172,-56.17671312,5.676811224,2.134970849,30.5384172,2.387950539,45.69655659,36,22,11,2
pb0514,train_CCW,111,3.109090909,11.61818182,75,-1,12.24156367,0.563039503,3,15.40402092,608.7319215,3.690332596,3.803381276,-72.26704248,5.980026281,3.792643044,38.3140331,2.494627893,36.05096301,37,22,11,2
pb0514,train_CCW,112,6,10.41818182,60,-1,11.93872914,0.20018192,3,16.57349652,1261.580947,4.404777362,4.619714001,-82.34470923,6.055875013,4.509206356,42.45223056,2.550409016,31.73824472,37,22,11,2
pb0514,train_CCW,113,-6,10.41818182,120,-1,11.98609755,0.159370418,3,12.12725689,1127.187187,0.799814196,1.177824881,-51.73037636,8.386168456,0.996742787,9.787799047,0.802342097,9.214068963,37,22,11,2
pb0514,train_CCW,114,-3.109090909,11.61818182,105,-1,11.88444416,0.36304489,3,12.31565914,864,1.650382844,1.754757308,-59.55468952,6.46758865,1.727317937,16.38372149,1.162603928,18.82709697,38,22,11,2
pb0514,train_CCW,115,0,12,90,-1,12.55630392,-0.478224884,3,14.16324255,580,2.614375622,2.645738063,-61.70506544,4.975496168,2.537432034,19.99035145,1.480455817,22.72088965,38,23,11,2
pb0514,train_CCW,116,-6,10.41818182,120,-1,11.96840696,0.179669305,3,11.80917773,1224,0.218689548,0.274794877,-57.24141174,6.078367367,0.171558913,2.290649439,0.197529603,4.236414479,38,23,11,2
pb0514,train_CCW,117,6,10.41818182,60,-1,11.62054392,0.598606526,3,17.61548431,445.4939151,5.268096388,5.268096388,-70.0621546,4.468799747,5.260248495,51.55338368,3.310112006,46.68576727,39,23,11,2
pb0514,train_CCW,118,-3.109090909,11.61818182,105,-1,11.89704052,-0.385759514,3,12.89411898,463.3276479,2.031459181,2.078371336,-52.52120092,5.107506681,1.971620561,15.18669084,1.060594646,27.36585551,39,23,11,2
pb0514,train_CCW,119,3.109090909,11.61818182,75,-1,12.00332738,-0.120614728,3,15.89062979,904,3.304835086,3.322561652,-69.00058839,4.635749199,3.018688077,32.7349144,2.070674295,22.14865098,39,23,11,2
pb0514,train_CCW,120,-6,10.41818182,120,-1,11.72081959,0.329713041,3,11.9045163,716.9459733,1.474635453,1.482816479,-38.0610988,3.810049413,1.372391596,11.66839486,0.851004647,15.06155086,40,24,12,2
pb0514,train_CCW,121,6,10.41818182,60,-1,11.83483148,0.51553322,3,16.34722848,654.5890305,4.417447398,4.417447398,-73.06953719,4.182339618,4.414347852,42.94765769,2.597923772,43.64386621,40,24,12,2
pb0514,train_CCW,122,-3.109090909,11.61818182,105,-1,12.10995772,-0.153274419,3,16.06820004,2306.12456,1.342803299,2.264670391,-62.61751826,10.51539846,0.947051135,18.42078874,1.323827052,35.53546746,40,24,12,2
pb0514,train_CCW,123,0,12,90,-1,12.72296051,0.026929185,3,15.21250035,800,3.14039685,3.151096198,-51.09244714,3.950228225,2.966778609,29.44006686,1.930409338,25.62047692,41,24,12,2
pb0514,train_CCW,124,3.109090909,11.61818182,75,-1,12.71102829,0.39094186,3,16.06718248,620,3.785713362,3.803363598,-60.45704199,3.920163912,3.424946899,36.3960209,2.339497077,27.36176769,41,24,12,2
pb0514,train_CCW,125,3.109090909,11.61818182,75,-1,12.24742425,0.284176324,3,14.47658298,799,3.484118815,3.499363737,-60.78017489,3.651470044,3.364157561,28.39864049,2.105308665,32.27777437,41,25,12,2
pb0514,train_CCW,126,6,10.41818182,60,-1,12.24947617,0.691417913,3,17.36531025,706.783716,4.76907623,4.887872162,-78.72366956,5.61508412,4.886307249,51.60136079,3.02105984,38.77095185,42,25,12,2
pb0514,train_CCW,127,-6,10.41818182,120,-1,11.79578651,0.075052761,3,12.74304633,534.1823173,1.915468581,1.984422782,-37.61166703,4.875972779,1.794829193,15.57088315,1.136108953,15.61669758,42,25,12,2
pb0514,train_CCW,128,0,12,90,-1,11.90134103,0.551841034,3,13.89201734,1260.293382,3.207118272,3.679332297,-56.57316818,5.650154728,2.305382586,29.56121012,2.005054257,41.63855538,42,25,12,2
pb0514,train_CCW,129,-3.109090909,11.61818182,105,-1,12.3257595,0.150488178,3,13.36684642,927.4634992,1.967044662,2.074386108,-53.36895086,5.368636162,1.967044662,17.66646491,1.261250811,26.09799549,43,25,12,2
pb0514,train_CCW,130,-6,10.41818182,120,-1,11.29317681,0.376471265,3,11.63099331,404,1.328140998,1.348122051,-43.41044511,4.648691844,1.327296213,11.27997842,0.864339793,13.24129267,43,26,13,2
pb0514,train_CCW,131,3.109090909,11.61818182,75,-1,11.93816476,0.286358901,3,15.80505949,555.7102863,4.246057183,4.246057183,-60.20346633,4.319743607,3.886187881,39.52543942,2.642025094,56.02016781,43,26,13,2
pb0514,train_CCW,132,0,12,90,-1,11.99963063,-0.14803001,3,15.7534725,658.7790189,3.52766684,3.544052233,-53.10842236,4.790325124,3.52766684,31.52777558,1.959717206,38.96998855,44,26,13,2
pb0514,train_CCW,133,6,10.41818182,60,-1,11.82245273,0.661634429,3,15.82571169,1005.195619,4.511009485,4.53227939,-77.19140995,4.963508083,4.386844913,41.0284223,2.744393705,34.42141766,44,26,13,2
pb0514,train_CCW,134,-3.109090909,11.61818182,105,-1,11.99491314,-0.040672972,3,13.5640083,1053.620038,2.018702282,2.465718371,-52.05749809,5.913381834,2.074731789,17.85409606,1.314657697,14.73213024,44,26,13,2
pb0514,train_CCW,135,3.109090909,11.61818182,75,-1,12.3115594,0.267020665,3,15.38293373,726.5393156,3.284241254,3.419423284,-59.73627914,3.431528219,2.678709453,26.88547,1.8597162,63.62209891,45,27,13,2
pb0514,train_CCW,136,6,10.41818182,60,-1,12.18554079,0.55588247,3,17.38327781,1038.238831,4.562486144,4.621136319,-63.74135593,3.145325983,4.517923491,46.65012772,2.913149898,43.99608086,45,27,13,2
pb0514,train_CCW,137,-6,10.41818182,120,-1,13.59404703,-0.027376876,3,13.71196307,588.9711012,1.082463719,1.186696175,-48.58951442,6.01464283,1.082463719,10.63233612,0.711932538,14.34682333,45,27,13,2
pb0514,train_CCW,138,0,12,90,-1,12.04609324,0.102614227,3,12.87293468,1300.938887,2.061567177,2.061567177,-63.21782333,4.187453412,1.994278183,17.56090217,1.247923879,19.87586794,46,27,13,2
pb0514,train_CCW,139,-3.109090909,11.61818182,105,-1,11.64745705,0.404344456,3,12.29579824,1201.400802,1.862122537,2.213672983,-53.86367827,5.880046635,1.16715101,14.86713538,1.28447314,26.6081705,46,27,13,2
pb0514,train_CCW,140,6,10.41818182,60,-1,12.46547104,0.408735124,3,16.91156014,624.2014489,4.460294029,4.484885306,-67.47168969,3.471033847,4.254713478,41.39594208,2.761114555,36.77247282,46,28,14,2
pb0514,train_CCW,141,0,12,90,-1,11.86552246,0.28620386,3,12.9634668,818.8118979,2.316112444,2.329400653,-63.0652994,4.649799689,2.20537397,18.66749788,1.210252223,19.52964569,47,28,14,2
pb0514,train_CCW,142,-6,10.41818182,120,-1,11.89919047,-0.038602417,3,12.32766427,1400,0.084711132,0.927149598,-30.16680013,1.692055195,0.507202009,3.951462269,0.431435061,3.107438646,47,28,14,2
pb0514,train_CCW,143,-3.109090909,11.61818182,105,-1,11.9142979,0.349777187,3,12.38715614,746.0046975,1.622736565,1.622870021,-51.88547295,3.889514948,1.437292293,13.78802657,1.089597571,14.06799759,47,28,14,2
pb0514,train_CCW,144,3.109090909,11.61818182,75,-1,12.17046733,0.46304155,3,14.06964266,849.2299468,3.690540645,3.901101714,-68.05508477,5.256322319,2.218884785,30.47505034,2.37621064,49.92504076,48,28,14,2
pb0514,train_CCW,145,0,12,90,-1,11.79279053,0.268407876,3,12.12951503,1717.092933,1.568875023,1.572921136,-69.13001579,4.22441139,1.487440478,13.01583918,1.02287124,14.70610847,48,29,14,2
pb0514,train_CCW,146,-3.109090909,11.61818182,105,-1,11.81621655,0.17855564,3,12.54118417,1471.008109,0.798601004,1.284290184,-64.78799642,7.247056424,1.094637382,9.311431345,0.770139307,7.457546552,48,29,14,2
pb0514,train_CCW,147,3.109090909,11.61818182,75,-1,12.16199217,-0.383877879,3,14.5206605,544.3762929,3.322454712,3.331154885,-68.06487986,4.481745604,1.607804277,24.31563003,1.988723355,10.48219912,49,29,14,2
pb0514,train_CCW,148,6,10.41818182,60,-1,11.90358342,0.019464505,3,16.23487075,840,4.449653357,4.459191258,-71.02611764,3.91736749,3.607633234,39.47881111,2.711064293,26.37991588,49,29,14,2
pb0514,train_CCW,149,-6,10.41818182,120,-1,11.49440549,0.03321963,3,11.62136296,467.3901818,1.179163245,1.263097603,-47.24331407,5.776208077,1.215770188,10.50877724,0.841861054,14.76693675,49,29,14,2
pb0514,train_CCW,150,-3.109090909,11.61818182,105,-1,12.05142759,0.181454734,3,12.99038391,862.1067208,2.164993111,2.194900143,-50.11485643,4.822008777,1.959566618,18.68402465,1.357704091,15.63372302,50,30,15,2
pb0514,train_CCW,151,3.109090909,11.61818182,75,-1,12.21098511,-0.081068564,3,15.03405637,624.3187113,3.364716552,3.464464163,-56.62912482,3.115240895,3.002743472,29.23955009,2.173164114,26.12331579,50,30,15,2
pb0514,train_CCW,152,6,10.41818182,60,-1,11.82266709,0.149670995,3,16.70932594,2164,4.153758657,4.199106511,-78.26164946,4.744129813,3.460649558,37.58286536,2.370865693,67.47134319,50,30,15,2
pb0514,train_CCW,153,0,12,90,-1,11.79747398,0.187405126,3,13.1292023,1294.018759,2.474787481,2.487314055,-53.99194402,3.503354157,2.424354298,18.7412216,1.386689954,27.13969095,51,30,15,2
pb0514,train_CCW,154,-6,10.41818182,120,-1,11.20382827,-0.30927705,3,15.00249131,1000,0.771701945,-3.121544541,-76.01003908,10.72537675,-0.082962901,10.35737248,1.800819512,-0.695895968,51,30,15,2
pb0514,train_CCW,155,-3.109090909,11.61818182,105,-1,12.02637828,0.067910303,3,13.03592745,1064,1.769246233,1.876723135,-44.92965964,3.335197348,1.580204735,11.47407842,0.901019134,41.83988492,51,31,15,2
pb0514,train_CCW,156,0,12,90,-1,12.37775785,-0.050116889,3,14.02330678,586.869594,3.02159619,3.084390796,-58.06517482,5.010913573,1.654196656,24.05971971,1.895505514,9.993355267,52,31,15,2
pb0514,train_CCW,157,-6,10.41818182,120,-1,11.64985902,-0.30451335,3,11.81649154,466.238525,0.723221411,0.80308603,-44.61220385,3.023283562,0.75767384,4.35104104,0.385139222,10.96902949,52,31,15,2
pb0514,train_CCW,158,6,10.41818182,60,-1,11.79026568,0.633670268,3,16.94308415,582.3451438,5.231506335,5.294559747,-72.87783649,4.971838577,4.807432293,48.24776715,3.111610523,32.7885609,52,31,15,2
pb0514,train_CCW,159,3.109090909,11.61818182,75,-1,11.88305427,0.145302032,3,15.5095141,980,3.431717267,3.431717267,-64.40958839,4.050481175,2.804381056,29.35102973,1.796906066,20.80640654,53,31,15,2
pb0514,train_CCW,160,-3.109090909,11.61818182,105,-1,11.7272744,0.223066253,3,12.87639579,616.9721625,2.201272667,2.501474041,-55.18074448,7.005637342,2.102076508,20.39260222,1.689676136,28.16307751,53,32,16,2
pb0514,train_CCW,161,-6,10.41818182,120,-1,11.59360692,-0.316119402,3,11.84079297,875.4118138,0.581448524,0.73305048,-40.77724697,2.239511266,0.696380275,3.944112517,0.367826688,13.08589394,53,32,16,2
pb0514,train_CCW,162,3.109090909,11.61818182,75,-1,11.43660148,0.762437507,3,17.09612212,700,4.940188849,4.945905948,-57.26829525,4.545083049,4.325249549,47.35193812,3.10459231,27.78553849,54,32,16,2
pb0514,train_CCW,163,6,10.41818182,60,-1,11.73943769,0.262054308,3,16.71605059,940,4.594157786,4.597885227,-68.86710002,3.762561846,3.970721753,43.32469993,2.678046987,28.62905769,54,32,16,2
pb0514,train_CCW,164,0,12,90,-1,11.8390143,0.264676789,3,13.90711716,802.631568,2.747576259,2.751986147,-54.28140493,3.898422619,2.751986147,23.76055364,1.535044673,35.21914691,54,32,16,2
pb0514,train_CCW,165,-3.109090909,11.61818182,105,-1,11.84674315,0.374800716,3,13.6521247,759,2.212650363,2.214898202,-49.13422288,4.672313805,2.212650363,22.331285,1.57464927,27.44720788,55,33,16,2
pb0514,train_CCW,166,3.109090909,11.61818182,75,-1,11.7258344,0.162635883,3,14.81813926,869.5080015,3.676516358,3.698108935,-64.88635652,4.46765813,3.50459939,31.65011738,2.288524516,49.20306223,55,33,16,2
pb0514,train_CCW,167,6,10.41818182,60,-1,11.5392608,0.642355848,3,16.13473933,553.9465129,4.185357064,4.236576056,-82.52678467,5.562306178,3.965619501,40.95918386,2.517938092,54.52146606,55,33,16,2
pb0514,train_CCW,168,-6,10.41818182,120,-1,11.28032689,0.174858813,3,11.93458436,2215.693614,1.61466106,1.61466106,-38.39274797,4.147571393,1.44480885,10.67623434,0.845406426,28.64712853,56,33,16,2
pb0514,train_CCW,169,0,12,90,-1,13.2183778,-0.581189433,3,15.09200206,589.8422744,2.75163281,2.854647436,-63.03840869,5.710730704,2.817645565,24.38617766,1.680714312,30.6795539,56,33,16,2
pb0514,train_CCW,170,-3.109090909,11.61818182,105,-1,11.80349532,0.178409803,3,11.84158431,854.1195839,0.88379575,0.88379575,-62.58422754,4.218721019,0.865229943,6.447820173,0.45416617,13.05917233,56,34,17,2
pb0514,train_CCW,171,6,10.41818182,60,-1,11.74208069,0.242212277,3,16.82248881,1070.20344,4.194200253,4.273423233,-84.15005775,5.965338825,4.272844852,40.53526553,2.383686527,33.95123459,57,34,17,2
pb0514,train_CCW,172,-6,10.41818182,120,-1,11.3361982,-0.342446188,3,11.58947336,663.7853881,0.750495839,-0.849004913,-64.68894527,9.877937691,0.328598156,5.816325637,0.571325749,3.066868844,57,34,17,2
pb0514,train_CCW,173,3.109090909,11.61818182,75,-1,11.68829895,0.166740613,3,14.92945703,1000,3.778213372,3.836027777,-66.00728264,4.793202164,3.335859967,29.38386776,2.14240174,50.98351918,57,34,17,2
